6,4.615714286239573,3.1823611568220893,4.338380079544066
7,3.330038265959176,1.5923751422699306,1.509782077128555
8,2.2330333997205347,4.59592595497036,4.184489219552167
11,4.4428103280036115,4.595698546105899,1.8403061533590162
12,1.9981189568916977,1.4111744866871425,4.120464967485771
14,4.536538805804035,2.625509559328467,3.482646040602851
25,1.6182133533288185,4.719524062774697,4.458422784879856
27,4.904824131723851,4.243086879761588,4.525664818653297
28,1.099145447592755,3.9462578870203284,2.3287418717857147
39,4.723263544193302,4.208940555748556,4.456256113501118
42,4.2429972662975555,2.067222838377888,4.1494980365418845
43,1.4323825056118284,4.488667131624359,4.4343730053511266
48,1.8897348701826577,4.266346422387716,2.8412129387157683
50,2.2207634693544023,4.181381996611448,1.9103819496310814
54,1.094657738805806,1.7725191533108346,2.313047804790826
56,4.457411768121146,4.867556416193445,2.1164999708874856
57,3.5659269544305108,2.5987135374402435,4.9245987487930405
59,3.1448629299148876,4.756948561298863,1.4613670074057103
64,4.881602444088912,1.7142712646898546,4.850137263046221
66,2.0618654500918745,1.4336101888588444,2.7382550342585774
68,3.914180242610817,2.254709256779965,3.424835413224573
71,3.0456922386779124,2.5407817333789087,3.306352173986398
74,2.0188900245543278,3.8351411353366824,1.0067651128745179
76,4.702300661996331,3.1538079883711676,3.877719996579382
78,3.967800311357906,3.682514017731998,2.4568858871250567
82,1.2798952445052407,3.6569507396450893,2.3208001441703856
84,2.2556625802334387,4.392061118025342,3.8790170520558007
85,2.2012890728450567,2.237138648834613,2.6335716344768674
87,2.6096015482308985,2.182620810103788,1.5091511962366129
89,2.681785335091633,4.761454682920732,3.7092717810909317
90,4.61122218293033,3.462059663805522,2.2037994982622613
102,3.191748852542793,1.00162375878915,2.1476548674757088
103,2.7195525999593384,3.319939124782728,3.6188224948122865
107,2.859952760988057,2.7686391972192297,1.8548056039564011
109,2.892744743637305,4.604723303313017,4.184099040507121
114,1.678765584792219,1.339182146900487,3.061808039660866
124,3.531763423063183,2.3407530216392036,4.2736938581466575
128,4.004552550162929,3.691182682228668,1.898562663989153
133,1.7965197309063066,1.0977015509073054,1.9793701763134006
141,2.9005453768752205,4.398950778498928,1.2913129167382764
144,2.6577640439908774,3.519061522950855,1.7777409469588372
146,3.7854170019620197,2.9775086760417477,1.9759377583137554
149,3.6242320444471363,1.022179272552127,4.0038579064738915
151,4.0801847542961,1.4263491862541557,2.7005847757709365
160,1.7035467268261266,4.831864169118159,3.0718310017749633
181,1.2008735405625637,1.9967931186398866,4.3933453894066385
184,2.82584730188069,4.205666406889058,3.6703109303454124
211,4.951569812265792,3.381809273877679,4.800158433772624
215,4.5657037032417485,3.4506092910470514,3.8770958451038684
222,3.019112659297608,4.32227667888566,3.1914878024433135
234,4.588832412933049,3.9746217686383396,2.8986977472922133
255,2.0367661938600774,1.9889589500386382,3.550645747104625
